  93.240        0.5807551861E+01 + 0.1991470218E+01 i        0.7980990887E+01 +-0.5671023369E+01 i
  93.420        0.5783375263E+01 + 0.2708636284E+01 i        0.7991217136E+01 +-0.4111480236E+01 i
  93.600        0.5615931511E+01 + 0.3429350615E+01 i        0.7821966648E+01 +-0.2510485172E+01 i
  93.780        0.5317739964E+01 + 0.4136925697E+01 i        0.7476074696E+01 +-0.9057984948E+00 i
  93.960        0.4904254913E+01 + 0.4814545155E+01 i        0.6960314274E+01 + 0.6655483842E+00 i
  94.140        0.4393434525E+01 + 0.5445694447E+01 i        0.6285223007E+01 + 0.2168081760E+01 i
  94.320        0.3805234909E+01 + 0.6014552116E+01 i        0.5464867115E+01 + 0.3568694353E+01 i
  94.500        0.3161082745E+01 + 0.6506383419E+01 i        0.4516515255E+01 + 0.4837365150E+01 i
  94.680        0.2483307838E+01 + 0.6907910824E+01 i        0.3460241556E+01 + 0.5947811604E+01 i
  94.860        0.1794570088E+01 + 0.7207623959E+01 i        0.2318471432E+01 + 0.6878037453E+01 i
  95.040        0.1117273092E+01 + 0.7396073818E+01 i        0.1115477443E+01 + 0.7610776901E+01 i
  95.220        0.4730021656E+00 + 0.7466097832E+01 i       -0.1231622025E+00 + 0.8133801460E+01 i
  95.400       -0.1180211306E+00 + 0.7412991524E+01 i       -0.1371132493E+01 + 0.8440135956E+01 i
  95.580       -0.6374331713E+00 + 0.7234636784E+01 i       -0.2601964474E+01 + 0.8528119087E+01 i
  95.760       -0.1069193363E+01 + 0.6931543350E+01 i       -0.3789619207E+01 + 0.8401356697E+01 i
  95.940       -0.1399964213E+01 + 0.6506846905E+01 i       -0.4909048080E+01 + 0.8068540573E+01 i
  96.120       -0.1619446635E+01 + 0.5966243744E+01 i       -0.5936749458E+01 + 0.7543156147E+01 i
  96.300       -0.1720617414E+01 + 0.5317851067E+01 i       -0.6851260185E+01 + 0.6843077660E+01 i
  96.480       -0.1699900389E+01 + 0.4572038651E+01 i       -0.7633621216E+01 + 0.5990074635E+01 i
  96.660       -0.1557245016E+01 + 0.3741183519E+01 i       -0.8267774582E+01 + 0.5009216785E+01 i
  96.840       -0.1296115518E+01 + 0.2839392185E+01 i       -0.8740887642E+01 + 0.3928228378E+01 i
  97.020       -0.9234064221E+00 + 0.1882192016E+01 i       -0.9043622971E+01 + 0.2776777029E+01 i
  97.200       -0.4492558539E+00 + 0.8861818910E+00 i       -0.9170306206E+01 + 0.1585733771E+01 i
  97.380        0.1131993383E+00 +-0.1313293278E+00 i       -0.9119026184E+01 + 0.3864091337E+00 i
  97.560        0.7481711507E+00 +-0.1152703881E+01 i       -0.8891643524E+01 +-0.7902056575E+00 i
  97.740        0.1437587380E+01 +-0.2160349369E+01 i       -0.8493727684E+01 +-0.1914180875E+01 i
  97.920        0.2161566734E+01 +-0.3137089968E+01 i       -0.7934392929E+01 +-0.2957354069E+01 i
  98.100        0.2898900270E+01 +-0.4066523552E+01 i       -0.7226078510E+01 +-0.3893983364E+01 i
  98.280        0.3627582073E+01 +-0.4933359146E+01 i       -0.6384242058E+01 +-0.4701338768E+01 i
  98.460        0.4325354576E+01 +-0.5723714352E+01 i       -0.5426993370E+01 +-0.5360210419E+01 i
  98.640        0.4970270157E+01 +-0.6425378799E+01 i       -0.4374681473E+01 +-0.5855321407E+01 i
  98.820        0.5541235924E+01 +-0.7028038979E+01 i       -0.3249422312E+01 +-0.6175655842E+01 i
  99.000        0.6018552780E+01 +-0.7523447990E+01 i       -0.2074604034E+01 +-0.6314663887E+01 i
  99.180        0.6384405136E+01 +-0.7905549526E+01 i       -0.8743592501E+00 +-0.6270373821E+01 i
  99.360        0.6623335838E+01 +-0.8170554161E+01 i        0.3269618452E+00 +-0.6045381546E+01 i
  99.540        0.6722640991E+01 +-0.8316944122E+01 i        0.1505330920E+01 +-0.5646742344E+01 i
  99.720        0.6672711372E+01 +-0.8345449448E+01 i        0.2637550831E+01 +-0.5085748672E+01 i
  99.900        0.6467313290E+01 +-0.8258961678E+01 i        0.3701759100E+01 +-0.4377613544E+01 i
 100.080        0.6103776455E+01 +-0.8062391281E+01 i        0.4677881718E+01 +-0.3541072369E+01 i
 100.260        0.5583111286E+01 +-0.7762507915E+01 i        0.5548049927E+01 +-0.2597890139E+01 i
 100.440        0.4910032272E+01 +-0.7367717266E+01 i        0.6296952248E+01 +-0.1572318077E+01 i
 100.620        0.4092901707E+01 +-0.6887823582E+01 i        0.6912137032E+01 +-0.4904871881E+00 i
 100.800        0.3143591881E+01 +-0.6333766937E+01 i        0.7384240150E+01 + 0.6202269197E+00 i
 100.980        0.2077256441E+01 +-0.5717334270E+01 i        0.7707140446E+01 + 0.1731875420E+01 i
 101.160        0.9120311737E+00 +-0.5050862312E+01 i        0.7878042221E+01 + 0.2816596985E+01 i
 101.340       -0.3313330710E+00 +-0.4346951008E+01 i        0.7897477150E+01 + 0.3847278118E+01 i
 101.520       -0.1629906058E+01 +-0.3618173838E+01 i        0.7769238472E+01 + 0.4798196793E+01 i
 101.700       -0.2959053278E+01 +-0.2876796484E+01 i        0.7500237942E+01 + 0.5645606041E+01 i
 101.880       -0.4292970657E+01 +-0.2134523392E+01 i        0.7100289345E+01 + 0.6368286133E+01 i
 102.060       -0.5605231762E+01 +-0.1402263880E+01 i        0.6581838608E+01 + 0.6948020458E+01 i
 102.240       -0.6869362354E+01 +-0.6899367571E+00 i        0.5959629536E+01 + 0.7369999409E+01 i
 102.420       -0.8059412956E+01 +-0.6293377373E-02 i        0.5250328064E+01 + 0.7623142719E+01 i
 102.600       -0.9150526047E+01 + 0.6411990523E+00 i        0.4472106934E+01 + 0.7700325012E+01 i
 102.780       -0.1011948109E+02 + 0.1246454597E+01 i        0.3644189358E+01 + 0.7598518848E+01 i
 102.960       -0.1094521046E+02 + 0.1804814935E+01 i        0.2786404610E+01 + 0.7318830967E+01 i
 103.140       -0.1160925293E+02 + 0.2313053370E+01 i        0.1918699265E+01 + 0.6866446018E+01 i
 103.320       -0.1209618473E+02 + 0.2769344330E+01 i        0.1060687304E+01 + 0.6250486374E+01 i
 103.500       -0.1239394855E+02 + 0.3173191547E+01 i        0.2311850637E+00 + 0.5483761787E+01 i
 103.680       -0.1249413490E+02 + 0.3525328636E+01 i       -0.5521986485E+00 + 0.4582457542E+01 i
 103.860       -0.1239217854E+02 + 0.3827575684E+01 i       -0.1273464561E+01 + 0.3565742731E+01 i
 104.040       -0.1208747005E+02 + 0.4082692623E+01 i       -0.1918569207E+01 + 0.2455308437E+01 i
 104.220       -0.1158338928E+02 + 0.4294192314E+01 i       -0.2475708723E+01 + 0.1274865031E+01 i
 104.400       -0.1088723373E+02 + 0.4466147423E+01 i       -0.2935570240E+01 + 0.4958467185E-01 i
 104.580       -0.1001008892E+02 + 0.4602990627E+01 i       -0.3291497946E+01 +-0.1194468498E+01 i
 104.760       -0.8966599464E+01 + 0.4709324360E+01 i       -0.3539604425E+01 +-0.2430930853E+01 i
 104.940       -0.7774674892E+01 + 0.4789699078E+01 i       -0.3678816557E+01 +-0.3633727551E+01 i
 105.120       -0.6455106735E+01 + 0.4848452568E+01 i       -0.3710840225E+01 +-0.4777646542E+01 i
 105.300       -0.5031154156E+01 + 0.4889522076E+01 i       -0.3640070200E+01 +-0.5838893890E+01 i
 105.480       -0.3528047085E+01 + 0.4916300774E+01 i       -0.3473435402E+01 +-0.6795590401E+01 i
 105.660       -0.1972478628E+01 + 0.4931511402E+01 i       -0.3220181704E+01 +-0.7628247738E+01 i
 105.840       -0.3920347691E+00 + 0.4937116146E+01 i       -0.2891595364E+01 +-0.8320160866E+01 i
 106.020        0.1185363650E+01 + 0.4934235096E+01 i       -0.2500695229E+01 +-0.8857735634E+01 i
 106.200        0.2732039690E+01 + 0.4923132420E+01 i       -0.2061869621E+01 +-0.9230760574E+01 i
 106.380        0.4221127987E+01 + 0.4903206348E+01 i       -0.1590496421E+01 +-0.9432577133E+01 i
 106.560        0.5627118587E+01 + 0.4873019695E+01 i       -0.1102534890E+01 +-0.9460182190E+01 i
 106.740        0.6926374435E+01 + 0.4830384731E+01 i       -0.6141138673E+00 +-0.9314236641E+01 i
 106.920        0.8097597122E+01 + 0.4772428513E+01 i       -0.1411123276E+00 +-0.8999013901E+01 i
 107.100        0.9122251511E+01 + 0.4695734978E+01 i        0.3012447953E+00 +-0.8522239685E+01 i
 107.280        0.9984916687E+01 + 0.4596479893E+01 i        0.6987709403E+00 +-0.7894869804E+01 i
 107.460        0.1067356968E+02 + 0.4470592976E+01 i        0.1038677216E+01 +-0.7130823135E+01 i
 107.640        0.1117979527E+02 + 0.4313938618E+01 i        0.1309892297E+01 +-0.6246620178E+01 i
 107.820        0.1149891758E+02 + 0.4122484684E+01 i        0.1503334999E+01 +-0.5260974407E+01 i
 108.000        0.1163005352E+02 + 0.3892490864E+01 i        0.1612144589E+01 +-0.4194375038E+01 i
 108.180        0.1157606125E+02 + 0.3620692968E+01 i        0.1631840825E+01 +-0.3068593025E+01 i
 108.360        0.1134344101E+02 + 0.3304467201E+01 i        0.1560444593E+01 +-0.1906204462E+01 i
 108.540        0.1094212914E+02 + 0.2941985846E+01 i        0.1398504853E+01 +-0.7300813794E+00 i
 108.720        0.1038523579E+02 + 0.2532356501E+01 i        0.1149104595E+01 + 0.4370963871E+00 i
 108.900        0.9688709259E+01 + 0.2075729609E+01 i        0.8177658319E+00 + 0.1573333144E+01 i
 109.080        0.8870943069E+01 + 0.1573387861E+01 i        0.4123161435E+00 + 0.2657765627E+01 i
 109.260        0.7952336788E+01 + 0.1027790189E+01 i       -0.5730849877E-01 + 0.3671092987E+01 i
 109.440        0.6954800129E+01 + 0.4426016212E+00 i       -0.5793051124E+00 + 0.4595949173E+01 i
 109.620        0.5901264191E+01 +-0.1773246080E+00 i       -0.1140302062E+01 + 0.5417239189E+01 i
 109.800        0.4815136909E+01 +-0.8259938359E+00 i       -0.1725688696E+01 + 0.6122398376E+01 i
 109.980        0.3719784975E+01 +-0.1496349335E+01 i       -0.2319974661E+01 + 0.6701618195E+01 i
 110.160        0.2638005733E+01 +-0.2180389643E+01 i       -0.2907166719E+01 + 0.7147970200E+01 i
 110.340        0.1591531992E+01 +-0.2869307041E+01 i       -0.3471171141E+01 + 0.7457493782E+01 i
 110.520        0.6005464196E+00 +-0.3553651333E+01 i       -0.3996187925E+01 + 0.7629201889E+01 i
 110.700       -0.3167406321E+00 +-0.4223533154E+01 i       -0.4467096329E+01 + 0.7665013313E+01 i
 110.880       -0.1144468904E+01 +-0.4868818283E+01 i       -0.4869832516E+01 + 0.7569640160E+01 i
 111.060       -0.1869448662E+01 +-0.5479351044E+01 i       -0.5191735744E+01 + 0.7350405216E+01 i
 111.240       -0.2481420994E+01 +-0.6045183659E+01 i       -0.5421867371E+01 + 0.7016995907E+01 i
 111.420       -0.2973237038E+01 +-0.6556795597E+01 i       -0.5551282883E+01 + 0.6581196785E+01 i
 111.600       -0.3340964794E+01 +-0.7005323410E+01 i       -0.5573254585E+01 + 0.6056551456E+01 i
 111.780       -0.3583922148E+01 +-0.7382756233E+01 i       -0.5483459473E+01 + 0.5458014965E+01 i
 111.960       -0.3704631090E+01 +-0.7682152748E+01 i       -0.5280082703E+01 + 0.4801581860E+01 i
 112.140       -0.3708695412E+01 +-0.7897782803E+01 i       -0.4963887215E+01 + 0.4103879929E+01 i
 112.320       -0.3604605675E+01 +-0.8025297165E+01 i       -0.4538212299E+01 + 0.3381795645E+01 i
 112.500       -0.3403479338E+01 +-0.8061833382E+01 i       -0.4008903027E+01 + 0.2652060270E+01 i
 112.680       -0.3118742228E+01 +-0.8006092072E+01 i       -0.3384201765E+01 + 0.1930891395E+01 i
 112.860       -0.2765752077E+01 +-0.7858398438E+01 i       -0.2674567223E+01 + 0.1233633161E+01 i
 113.040       -0.2361382008E+01 +-0.7620698929E+01 i       -0.1892442107E+01 + 0.5744230151E+00 i
 113.220       -0.1923567533E+01 +-0.7296527386E+01 i       -0.1051984429E+01 +-0.3408741951E-01 i
 113.400       -0.1470839262E+01 +-0.6890956879E+01 i       -0.1687544882E+00 +-0.5809891820E+00 i
 113.580       -0.1021833420E+01 +-0.6410482407E+01 i        0.7406321764E+00 +-0.1057302117E+01 i
 113.760       -0.5948060751E+00 +-0.5862892628E+01 i        0.1658878326E+01 +-0.1456144214E+01 i
 113.940       -0.2071699202E+00 +-0.5257104397E+01 i        0.2568381310E+01 +-0.1772814989E+01 i
 114.120        0.1249681786E+00 +-0.4602966785E+01 i        0.3451635122E+01 +-0.2004848719E+01 i
 114.300        0.3872114122E+00 +-0.3911055326E+01 i        0.4291611195E+01 +-0.2152000427E+01 i
 114.480        0.5672549605E+00 +-0.3192438126E+01 i        0.5072141647E+01 +-0.2216185808E+01 i
 114.660        0.6551982760E+00 +-0.2458433390E+01 i        0.5778266430E+01 +-0.2201377869E+01 i
 114.840        0.6438170671E+00 +-0.1720368862E+01 i        0.6396576405E+01 +-0.2113445044E+01 i
 115.020        0.5287450552E+00 +-0.9893361330E+00 i        0.6915484905E+01 +-0.1959959388E+01 i
 115.200        0.3086149395E+00 +-0.2759540677E+00 i        0.7325501442E+01 +-0.1749965549E+01 i
 115.380       -0.1490520965E-01 + 0.4098528028E+00 i        0.7619404793E+01 +-0.1493720293E+01 i
 115.560       -0.4371215999E+00 + 0.1059062481E+01 i        0.7792411804E+01 +-0.1202411175E+01 i
 115.740       -0.9504271150E+00 + 0.1663735032E+01 i        0.7842258453E+01 +-0.8878567815E+00 i
 115.920       -0.1544443488E+01 + 0.2217161655E+01 i        0.7769234657E+01 +-0.5622050762E+00 i
 116.100       -0.2206281424E+01 + 0.2713998079E+01 i        0.7576162815E+01 +-0.2376204282E+00 i
 116.280       -0.2920830011E+01 + 0.3150335073E+01 i        0.7268310070E+01 + 0.7400827110E-01 i
 116.460       -0.3671110630E+01 + 0.3523766518E+01 i        0.6853255272E+01 + 0.3613646328E+00 i
 116.640       -0.4438668728E+01 + 0.3833389521E+01 i        0.6340697289E+01 + 0.6139647365E+00 i
 116.820       -0.5204028130E+01 + 0.4079781532E+01 i        0.5742217541E+01 + 0.8224064112E+00 i
 117.000       -0.5947134495E+01 + 0.4264948845E+01 i        0.5071002483E+01 + 0.9785793424E+00 i
 117.180       -0.6647867680E+01 + 0.4392217159E+01 i        0.4341535568E+01 + 0.1075842500E+01 i
 117.360       -0.7286498547E+01 + 0.4466107845E+01 i        0.3569250107E+01 + 0.1109167814E+01 i
 117.540       -0.7844181538E+01 + 0.4492183685E+01 i        0.2770172358E+01 + 0.1075240731E+01 i
 117.720       -0.8303429604E+01 + 0.4476858139E+01 i        0.1960557461E+01 + 0.9725185633E+00 i
 117.900       -0.8648530960E+01 + 0.4427207470E+01 i        0.1156515956E+01 + 0.8012467027E+00 i
 118.080       -0.8865959167E+01 + 0.4350734234E+01 i        0.3736493289E+00 + 0.5634427071E+00 i
 118.260       -0.8944714546E+01 + 0.4255159855E+01 i       -0.3733014464E+00 + 0.2628179491E+00 i
 118.440       -0.8876623154E+01 + 0.4148186684E+01 i       -0.1070778728E+01 +-0.9531237930E-01 i
 118.620       -0.8656564713E+01 + 0.4037281036E+01 i       -0.1706696033E+01 +-0.5041669011E+00 i
 118.800       -0.8282630920E+01 + 0.3929451227E+01 i       -0.2270706892E+01 +-0.9556797147E+00 i
 118.980       -0.7756213188E+01 + 0.3831051111E+01 i       -0.2754404068E+01 +-0.1440669179E+01 i
 119.160       -0.7082021236E+01 + 0.3747594833E+01 i       -0.3151498556E+01 +-0.1949077845E+01 i
 119.340       -0.6268013954E+01 + 0.3683607101E+01 i       -0.3457920313E+01 +-0.2470192909E+01 i
 119.520       -0.5325271606E+01 + 0.3642492056E+01 i       -0.3671884060E+01 +-0.2992890358E+01 i
 119.700       -0.4267778397E+01 + 0.3626441956E+01 i       -0.3793890476E+01 +-0.3505885124E+01 i
 119.880       -0.3112149000E+01 + 0.3636363029E+01 i       -0.3826674461E+01 +-0.3997976780E+01 i
 120.060       -0.1877295494E+01 + 0.3671875477E+01 i       -0.3775106907E+01 +-0.4458297253E+01 i
 120.240       -0.5840319991E+00 + 0.3731301069E+01 i       -0.3646034718E+01 +-0.4876536846E+01 i
 120.420        0.7453561425E+00 + 0.3811727762E+01 i       -0.3448074579E+01 +-0.5243160725E+01 i
 120.600        0.2087587595E+01 + 0.3909084320E+01 i       -0.3191386938E+01 +-0.5549608231E+01 i
 120.780        0.3418877602E+01 + 0.4018258572E+01 i       -0.2887383699E+01 +-0.5788467407E+01 i
 120.960        0.4715445995E+01 + 0.4133246422E+01 i       -0.2548429251E+01 +-0.5953606129E+01 i
 121.140        0.5954029560E+01 + 0.4247316837E+01 i       -0.2187515020E+01 +-0.6040306091E+01 i
 121.320        0.7112384319E+01 + 0.4353215218E+01 i       -0.1817918181E+01 +-0.6045331955E+01 i
 121.500        0.8169762611E+01 + 0.4443361282E+01 i       -0.1452862859E+01 +-0.5966995716E+01 i
 121.680        0.9107368469E+01 + 0.4510074139E+01 i       -0.1105171323E+01 +-0.5805163383E+01 i
 121.860        0.9908751488E+01 + 0.4545807838E+01 i       -0.7869473696E+00 +-0.5561248779E+01 i
 122.040        0.1056017876E+02 + 0.4543353558E+01 i       -0.5092669725E+00 +-0.5238169670E+01 i
 122.220        0.1105091953E+02 + 0.4496080875E+01 i       -0.2818868458E+00 +-0.4840266228E+01 i
 122.400        0.1137347507E+02 + 0.4398123741E+01 i       -0.1130153239E+00 +-0.4373209000E+01 i
 122.580        0.1152375412E+02 + 0.4244577408E+01 i       -0.9093366563E-02 +-0.3843856335E+01 i
 122.760        0.1150112820E+02 + 0.4031661510E+01 i        0.2536517195E-01 +-0.3260128736E+01 i
 122.940        0.1130846500E+02 + 0.3756857157E+01 i       -0.1212202571E-01 +-0.2630817175E+01 i
 123.120        0.1095204926E+02 + 0.3419005394E+01 i       -0.1219301149E+00 +-0.1965421081E+01 i
 123.300        0.1044142151E+02 + 0.3018388748E+01 i       -0.3023305833E+00 +-0.1273949385E+01 i
 123.480        0.9789191246E+01 + 0.2556760550E+01 i       -0.5495251417E+00 +-0.5667267442E+00 i
 123.660        0.9010717392E+01 + 0.2037342072E+01 i       -0.8577422500E+00 + 0.1458071321E+00 i
 123.840        0.8123789787E+01 + 0.1464791656E+01 i       -0.1219380736E+01 + 0.8532887101E+00 i
 124.020        0.7148213387E+01 + 0.8451165557E+00 i       -0.1625198841E+01 + 0.1545627713E+01 i
 124.200        0.6105352402E+01 + 0.1855736673E+00 i       -0.2064545155E+01 + 0.2213181257E+01 i
 124.380        0.5017689705E+01 +-0.5054808855E+00 i       -0.2525616407E+01 + 0.2846922398E+01 i
 124.560        0.3908279419E+01 +-0.1218756914E+01 i       -0.2995762825E+01 + 0.3438594818E+01 i
 124.740        0.2800263643E+01 +-0.1944232821E+01 i       -0.3461786270E+01 + 0.3980839491E+01 i
 124.920        0.1716344357E+01 +-0.2671365738E+01 i       -0.3910285234E+01 + 0.4467314243E+01 i
 125.100        0.6782799959E+00 +-0.3389328003E+01 i       -0.4327978611E+01 + 0.4892774105E+01 i
 125.280       -0.2935881913E+00 +-0.4087241173E+01 i       -0.4702044964E+01 + 0.5253148079E+01 i
 125.460       -0.1180791020E+01 +-0.4754422188E+01 i       -0.5020437241E+01 + 0.5545571327E+01 i
 125.640       -0.1967130661E+01 +-0.5380621433E+01 i       -0.5272194862E+01 + 0.5768414021E+01 i
 125.820       -0.2639036179E+01 +-0.5956250191E+01 i       -0.5447714806E+01 + 0.5921263218E+01 i
 126.000       -0.3185853243E+01 +-0.6472604752E+01 i       -0.5539007664E+01 + 0.6004909039E+01 i
 126.180       -0.3600058079E+01 +-0.6922049046E+01 i       -0.5539896488E+01 + 0.6021278858E+01 i
 126.360       -0.3877422810E+01 +-0.7298194408E+01 i       -0.5446190357E+01 + 0.5973386288E+01 i
 126.540       -0.4017076969E+01 +-0.7596037388E+01 i       -0.5255797386E+01 + 0.5865217686E+01 i
 126.720       -0.4021514416E+01 +-0.7812074184E+01 i       -0.4968797207E+01 + 0.5701652050E+01 i
 126.900       -0.3896506786E+01 +-0.7944357872E+01 i       -0.4587455750E+01 + 0.5488325119E+01 i
 127.080       -0.3650951147E+01 +-0.7992554188E+01 i       -0.4116188526E+01 + 0.5231513977E+01 i
 127.260       -0.3296641588E+01 +-0.7957925320E+01 i       -0.3561478615E+01 + 0.4937983036E+01 i
 127.440       -0.2847977638E+01 +-0.7843294621E+01 i       -0.2931736946E+01 + 0.4614865303E+01 i
 127.620       -0.2321604252E+01 +-0.7652968407E+01 i       -0.2237122059E+01 + 0.4269483089E+01 i
 127.800       -0.1736014009E+01 +-0.7392628670E+01 i       -0.1489313722E+01 + 0.3909241676E+01 i
 127.980       -0.1111091137E+01 +-0.7069179535E+01 i       -0.7012574673E+00 + 0.3541455030E+01 i
 128.160       -0.4676362574E+00 +-0.6690580368E+01 i        0.1131332964E+00 + 0.3173225403E+01 i
 128.340        0.1731380075E+00 +-0.6265654087E+01 i        0.9392826557E+00 + 0.2811302900E+01 i
 128.520        0.7901179194E+00 +-0.5803855896E+01 i        0.1762292266E+01 + 0.2461978912E+01 i
 128.700        0.1362794995E+01 +-0.5315062523E+01 i        0.2567270279E+01 + 0.2130966425E+01 i
 128.880        0.1871767282E+01 +-0.4809313297E+01 i        0.3339680433E+01 + 0.1823308110E+01 i
 129.060        0.2299203396E+01 +-0.4296589375E+01 i        0.4065663815E+01 + 0.1543299198E+01 i
 129.240        0.2629279137E+01 +-0.3786569834E+01 i        0.4732353210E+01 + 0.1294420719E+01 i
 129.420        0.2848562717E+01 +-0.3288399220E+01 i        0.5328179359E+01 + 0.1079293013E+01 i
 129.600        0.2946352243E+01 +-0.2810481071E+01 i        0.5843113422E+01 + 0.8996429443E+00 i
 129.780        0.2914936543E+01 +-0.2360296965E+01 i        0.6268904686E+01 + 0.7562935352E+00 i
 129.960        0.2749804974E+01 +-0.1944224358E+01 i        0.6599262714E+01 + 0.6491644979E+00 i
 130.140        0.2449765682E+01 +-0.1567414761E+01 i        0.6829989433E+01 + 0.5772960186E+00 i
 130.320        0.2016996622E+01 +-0.1233683467E+01 i        0.6959076881E+01 + 0.5388825536E+00 i
 130.500        0.1457016706E+01 +-0.9454396367E+00 i        0.6986733913E+01 + 0.5313258767E+00 i
 130.680        0.7785789967E+00 +-0.7036616206E+00 i        0.6915375710E+01 + 0.5513032675E+00 i
 130.860       -0.6510965992E-02 +-0.5078992844E+00 i        0.6749558926E+01 + 0.5948405862E+00 i
 131.040       -0.8836562037E+00 +-0.3563126028E+00 i        0.6495861053E+01 + 0.6574078202E+00 i
 131.220       -0.1835780621E+01 +-0.2457582355E+00 i        0.6162710667E+01 + 0.7340170145E+00 i
 131.400       -0.2843711376E+01 +-0.1718934625E+00 i        0.5760187626E+01 + 0.8193298578E+00 i
 131.580       -0.3886614323E+01 +-0.1293229610E+00 i        0.5299764156E+01 + 0.9077675939E+00 i
 131.760       -0.4942451000E+01 +-0.1117664576E+00 i        0.4794038296E+01 + 0.9936358929E+00 i
 131.940       -0.5988480091E+01 +-0.1122493297E+00 i        0.4256413937E+01 + 0.1071235657E+01 i
 132.120       -0.7001786709E+01 +-0.1233090609E+00 i        0.3700781345E+01 + 0.1134989023E+01 i
 132.300       -0.7959796429E+01 +-0.1372232437E+00 i        0.3141180992E+01 + 0.1179552436E+01 i
 132.480       -0.8840788841E+01 +-0.1462273896E+00 i        0.2591460466E+01 + 0.1199931026E+01 i
 132.660       -0.9624413490E+01 +-0.1427417696E+00 i        0.2064942837E+01 + 0.1191585302E+01 i
 132.840       -0.1029213810E+02 +-0.1195992604E+00 i        0.1574104071E+01 + 0.1150529027E+01 i
 133.020       -0.1082771683E+02 +-0.7024594396E-01 i        0.1130271673E+01 + 0.1073419452E+01 i
 133.200       -0.1121752071E+02 + 0.1105977222E-01 i        0.7433529496E+00 + 0.9576377273E+00 i
 133.380       -0.1145091534E+02 + 0.1290797889E+00 i        0.4215945303E+00 + 0.8013457060E+00 i
 133.560       -0.1152047253E+02 + 0.2874550223E+00 i        0.1713854969E+00 + 0.6035482883E+00 i
 133.740       -0.1142218304E+02 + 0.4885848761E+00 i       -0.2897748025E-02 + 0.3641215265E+00 i
 133.920       -0.1115554810E+02 + 0.7335500717E+00 i       -0.9899153560E-01 + 0.8383476734E-01 i
 134.100       -0.1072361469E+02 + 0.1022065759E+01 i       -0.1167996004E+00 +-0.2356452197E+00 i
 134.280       -0.1013291836E+02 + 0.1352473736E+01 i       -0.5839737132E-01 +-0.5917648077E+00 i
 134.460       -0.9393348694E+01 + 0.1721766472E+01 i        0.7202665508E-01 +-0.9811181426E+00 i
 134.640       -0.8517951965E+01 + 0.2125651121E+01 i        0.2682703733E+00 +-0.1399491549E+01 i
 134.820       -0.7522629261E+01 + 0.2558648109E+01 i        0.5222783685E+00 +-0.1841922760E+01 i
 135.000       -0.6425811291E+01 + 0.3014220953E+01 i        0.8243331313E+00 +-0.2302785635E+01 i
 135.180       -0.5248035908E+01 + 0.3484929323E+01 i        0.1163305998E+01 +-0.2775876760E+01 i
 135.360       -0.4011504173E+01 + 0.3962624550E+01 i        0.1526920676E+01 +-0.3254523039E+01 i
 135.540       -0.2739585161E+01 + 0.4438635349E+01 i        0.1902072430E+01 +-0.3731691837E+01 i
 135.720       -0.1456294060E+01 + 0.4903996944E+01 i        0.2275147200E+01 +-0.4200129986E+01 i
 135.900       -0.1857600063E+00 + 0.5349678040E+01 i        0.2632361174E+01 +-0.4652484894E+01 i
 136.080        0.1048312545E+01 + 0.5766800404E+01 i        0.2960118771E+01 +-0.5081439018E+01 i
 136.260        0.2223183870E+01 + 0.6146884441E+01 i        0.3245344639E+01 +-0.5479867935E+01 i
 136.440        0.3317573547E+01 + 0.6482051373E+01 i        0.3475824118E+01 +-0.5840955257E+01 i
 136.620        0.4312139988E+01 + 0.6765237808E+01 i        0.3640522242E+01 +-0.6158354759E+01 i
 136.800        0.5189917564E+01 + 0.6990375042E+01 i        0.3729865074E+01 +-0.6426301003E+01 i
 136.980        0.5936686993E+01 + 0.7152568340E+01 i        0.3736001015E+01 +-0.6639751434E+01 i
 137.160        0.6541294575E+01 + 0.7248202801E+01 i        0.3653015852E+01 +-0.6794474602E+01 i
 137.340        0.6995892525E+01 + 0.7275065899E+01 i        0.3477105618E+01 +-0.6887177467E+01 i
 137.520        0.7296109676E+01 + 0.7232404709E+01 i        0.3206692696E+01 +-0.6915567398E+01 i
 137.700        0.7441133499E+01 + 0.7120958805E+01 i        0.2842503309E+01 +-0.6878425598E+01 i
 137.880        0.7433724880E+01 + 0.6942955494E+01 i        0.2387577295E+01 +-0.6775653362E+01 i
 138.060        0.7280129910E+01 + 0.6702052593E+01 i        0.1847221851E+01 +-0.6608295441E+01 i
 138.240        0.6989933491E+01 + 0.6403273106E+01 i        0.1228929043E+01 +-0.6378539562E+01 i
 138.420        0.6575806618E+01 + 0.6052875042E+01 i        0.5422160625E+00 +-0.6089701653E+01 i
 138.600        0.6053213596E+01 + 0.5658208370E+01 i       -0.2015648633E+00 +-0.5746174335E+01 i
 138.780        0.5440026283E+01 + 0.5227548122E+01 i       -0.9894819856E+00 +-0.5353368759E+01 i
 138.960        0.4756099701E+01 + 0.4769868851E+01 i       -0.1807289243E+01 +-0.4917612553E+01 i
 139.140        0.4022789955E+01 + 0.4294652462E+01 i       -0.2639764071E+01 +-0.4446053028E+01 i
 139.320        0.3262444973E+01 + 0.3811634064E+01 i       -0.3471032619E+01 +-0.3946521044E+01 i
 139.500        0.2497854948E+01 + 0.3330574036E+01 i       -0.4284945965E+01 +-0.3427375793E+01 i
 139.680        0.1751720071E+01 + 0.2861010075E+01 i       -0.5065446854E+01 +-0.2897357225E+01 i
